review_id,ATT,BI,PV,rating,beliefs
R0092,2.4,,2.0,4.0,"[{""belief_text"": ""suitable for gifting"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""recipients were thrilled to receive the brand's products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""recipients really like the products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0093,2.6,,3.0,5.0,"[{""belief_text"": ""nicely packaged"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""love the almond butter"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great office gift"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0094,1.7,3.0,,4.0,"[{""belief_text"": ""great for hands and nails"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""like it a lot"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R0095,0.8,,3.0,5.0,"[{""belief_text"": ""good value and well priced"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""delivered right on time"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0096,0.8,,1.0,4.0,"[{""belief_text"": ""great as a gift set"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0097,4.1,2.0,3.0,5.0,"[{""belief_text"": ""product quality is good for the price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""scents (e.g., grape seed honey) are divine, transporting, and provide aromatherapy"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""scents are warm, sweet, earthy, subtle, layered, rich, and not overpowering or cloying"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""product is rejuvenating and provides great self-care/spa-like experience"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""product is a fool-proof, appreciated, practical yet luxurious gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0098,2.7,3.0,3.0,5.0,"[{""belief_text"": ""super cute"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""works well"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""cant beat the price"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0099,1.7,1.0,2.0,5.0,"[{""belief_text"": ""good quality products"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""solid reputation"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0100,2.6,3.0,2.0,5.0,"[{""belief_text"": ""cuticle salve is loved"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""foot cream and hand cream in a jar are amazing, will purchase larger size"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great sampler gift box for testing or gifting"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0101,0.7,,1.0,4.0,"[{""belief_text"": ""good gift for health & environment lovers"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0102,,,,5.0,"[{""belief_text"": ""nice gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0103,1.4,,1.0,5.0,"[{""belief_text"": ""good for pampering"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""good as a travel set"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}]"
R0104,0.8,,3.0,5.0,"[{""belief_text"": ""great little set"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0105,1.6,,1.0,4.0,"[{""belief_text"": ""arrived quickly"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""as advertised"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0106,0.8,,,5.0,"[{""belief_text"": ""loved it as a baby shower gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0107,,,,5.0,"[{""belief_text"": ""great as a gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0108,0.8,,2.0,4.0,"[{""belief_text"": ""product is great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0109,1.6,,2.0,5.0,"[{""belief_text"": ""very nice warm glow"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""brightness can be adjusted with knob"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}]"
R0110,2.4,,3.0,5.0,"[{""belief_text"": ""packaging is great for gifting"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""contains multiple large samples that can be used many times"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""product (Burts Bees) is wonderful"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0111,-0.1,,1.0,4.0,"[{""belief_text"": ""good product"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}, {""belief_text"": ""high price"", ""b_i"": 0.5, ""e_i"": -1, ""att_component"": -0.5, ""type"": ""attribute""}]"
R0112,-2.6,,0.0,1.0,"[{""belief_text"": ""very small product size"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""packages were only filled halfway"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""very disappointed"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""general_belief""}]"
R0113,-0.9,,0.0,2.0,"[{""belief_text"": ""items are very tiny, almost trial sizes (misleading appearance of full size)"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}]"
R0114,0.7,,,5.0,"[{""belief_text"": ""product is great"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0115,0.4,,1.0,5.0,"[{""belief_text"": ""the dog liked it"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0116,0.4,,,5.0,"[{""belief_text"": ""product is loved by granddaughter"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0117,1.6,1.0,3.0,5.0,"[{""belief_text"": ""gorgeous little gift set"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""price was not out of the way for such a variety"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0118,2.4,,3.0,5.0,"[{""belief_text"": ""good value for a good price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""filled with many favorites"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great stocking stuffer"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0119,0.0,,1.0,3.0,"[{""belief_text"": ""super miniature for the price you pay"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""great products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0120,0.8,,,5.0,"[{""belief_text"": ""travel sized items"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0121,0.8,,1.0,4.0,"[{""belief_text"": ""product size is smaller than expected"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""happy with the purchase overall"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""believes Burt's Bees products are great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0122,0.9,,,5.0,"[{""belief_text"": ""very moisturizing"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0123,-1.6,,0.0,2.0,"[{""belief_text"": ""product size is smaller than expected"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""more suitable as a stocking stuffer than a gift"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0124,0.8,,,5.0,"[{""belief_text"": ""excellent overall quality"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0125,1.6,,3.0,5.0,"[{""belief_text"": ""good value for the price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""likes everything in the set"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0126,2.3,3.0,3.0,5.0,"[{""belief_text"": ""products are all awesome (used for over 10 years)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""especially love their cuticle cream"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""was the most popular gift among ladies in the family"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0127,2.4,,3.0,5.0,"[{""belief_text"": ""fantastic price for a great gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""good quality"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""variety of products to try and use"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0128,0.4,,,5.0,"[{""belief_text"": ""wife loved this set"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0129,1.9,3.0,,5.0,"[{""belief_text"": ""highly recommend all products"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""will definitely purchase again"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0130,-1.5,,0.0,3.0,"[{""belief_text"": ""disappointed in the size"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}, {""belief_text"": ""so small that I had to order other things to go with it"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0131,0.4,,,5.0,"[{""belief_text"": ""friend loved it"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0132,1.6,,3.0,5.0,"[{""belief_text"": ""normal burts bees scent"", ""b_i"": 0.4, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}, {""belief_text"": ""moisturizing"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""worth the money"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0133,2.5,,2.0,5.0,"[{""belief_text"": ""good value for the price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great collection of products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""gift recipient loves it"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R0134,2.1,,3.0,5.0,"[{""belief_text"": ""great value"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""good as a gift"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}, {""belief_text"": ""brand is reliable"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0135,0.6,,2.0,4.0,"[{""belief_text"": ""smell VERY strong"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""super cute packaging"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""good as a gift"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0136,1.1,,2.0,5.0,"[{""belief_text"": ""great for traveling"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""works great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""be careful of them melting"", ""b_i"": 0.5, ""e_i"": -1, ""att_component"": -0.5, ""type"": ""attribute""}]"
R0137,2.4,,3.0,5.0,"[{""belief_text"": ""sample sizes are pretty generous"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great value"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""hand cream feels nice"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0138,0.8,,,5.0,"[{""belief_text"": ""made great gifts"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0139,1.1,,2.0,3.0,"[{""belief_text"": ""practical and easy gift"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""appreciated by recipient"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0140,-0.9,,1.0,3.0,"[{""belief_text"": ""box was smashed"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""products are super small"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""did fine as a stocking stuffer"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0141,,,,4.0,"[{""belief_text"": ""product is good"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0142,2.6,,2.0,5.0,"[{""belief_text"": ""great gift"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""perfect addition to Christmas basket"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""trusted brand used for a long time"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0143,1.7,3.0,3.0,5.0,"[{""belief_text"": ""Everything burts bees is awesome"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""Will be buying more as gifts"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0144,1.0,,,5.0,"[{""belief_text"": ""love the product"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0145,,1.0,,5.0,"[{""belief_text"": ""product is good"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0146,2.8,3.0,3.0,5.0,"[{""belief_text"": ""contains products for hands and lips, not just foot care"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""very good little kit"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""definitely giftable"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}]"
R0147,0.4,3.0,,3.0,"[{""belief_text"": ""would buy again"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0148,-2.1,,0.0,1.0,"[{""belief_text"": ""expensive sampler considering product amounts"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""products (except lip balm) are waxy and sit on top of skin"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""Almond Milk Beeswax Hand Creme makes hands drier"", ""b_i"": 0.5, ""e_i"": -1, ""att_component"": -0.5, ""type"": ""attribute""}]"
R0149,0.7,,3.0,4.0,"[{""belief_text"": ""box came crushed and looked damaged for a long time, disappointing for a gift"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""products were fine, overall happy with purchase"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""good value, cute gift"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0150,2.6,,3.0,5.0,"[{""belief_text"": ""perfect Christmas gift"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}, {""belief_text"": ""great stuff"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""gift pack contains all the best of their products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0151,-0.8,,0.0,3.0,"[{""belief_text"": ""brand sold out and is not the good old Burt's Bees anymore"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0152,2.4,,2.0,4.0,"[{""belief_text"": ""nice little kit (packaging/presentation)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""She was very happy with it (gift reception)"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""scored bonus points for not getting the same-old same-old (uniqueness/thoughtfulness)"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}]"
R0153,,,3.0,5.0,"[{""belief_text"": ""good price"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""quick delivery"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0154,-0.4,,1.0,3.0,"[{""belief_text"": ""not care for scent"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""cute gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0155,0.8,,,5.0,"[{""belief_text"": ""great gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0156,2.3,,3.0,5.0,"[{""belief_text"": ""great gift or for self treating"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}, {""belief_text"": ""great deal"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""love the natural ingredients"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0157,1.9,,3.0,5.0,"[{""belief_text"": ""nails have gotten so strong and healthy"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""love the cuticle balm"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0158,1.0,,1.0,4.0,"[{""belief_text"": ""cuticle cream is the whole reason for purchase"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""foot cream and hand cream smell awesome"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""lip stuff is pretty waxy"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
